"IP","Domain","Country","Region","City","ISP","ASN","Lat","Long"
"220.158.244.0","","Hong Kong","","","HENGTONG-IDC-LLC","26658","22.2578","114.1657"
"IP","Domain","Country","Region","City","ISP","ASN","Lat","Long"
"220.158.252.0","","Hong Kong","","","HENGTONG-IDC-LLC","26658","22.2578","114.1657"
"220.232.128.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"220.232.136.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"220.232.144.0","","Hong Kong","Tai Po District","Kwun Hang","HKBN Enterprise Solutions HK Limited","2706","22.314","114.214"
"220.232.152.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"220.232.160.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"220.232.166.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"220.232.168.0","","Hong Kong","Central and Western District","Central","HKBN Enterprise Solutions HK Limited","9381","22.2908","114.1501"
"220.232.176.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"220.232.184.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"220.232.192.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"220.232.200.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"220.232.207.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"220.232.208.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"220.232.210.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"220.232.212.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"220.232.216.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"220.232.224.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"220.232.240.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"220.232.244.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"220.232.248.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"220.232.252.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"220.232.255.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"220.241.0.0","220-241-0-000.static.imsbiz.com","Hong Kong","Central and Western District","Central","HKT Limited","4515","22.2908","114.1501"
"220.246.0.0","220-246-0-000.static.netvigator.com","Hong Kong","Southern","Tai Tam","HKT Limited","4515","22.219","114.2192"
"221.120.176.0","","Hong Kong","","","AS # for peering purpose with IX and ISP.","17975","22.2578","114.1657"
"221.124.0.0","","Hong Kong","Yuen Long District","Yuen Long","HGC Global Communications Limited","9304","22.4362","114.0345"
"222.166.0.0","cm222-166-0-0.hkcable.com.hk","Hong Kong","Central and Western District","Central","HK Cable TV Ltd","9908","22.2908","114.1501"
"222.167.0.0","cm222-167-0-0.hkcable.com.hk","Hong Kong","Eastern","North Point","HK Cable TV Ltd","9908","22.3","114.2"
"223.16.0.0","0-0-16-223-on-nets.com","Hong Kong","Central and Western District","Central","HGC Global Communications Limited","9304","22.2908","114.1501"
"223.26.48.0","","Hong Kong","","","Sun Network Hong Kong Limited - HongKong Backbone","38197","22.2578","114.1657"
"223.27.160.0","","Hong Kong","","","PG Lion ReSources Aust Pty Ltd","133125","22.2578","114.1657"
"223.29.248.0","","Hong Kong","","","ABC Computer Systems Ltd","55750","22.2578","114.1657"
"223.118.0.0","","Hong Kong","","","Level 30, Tower 1","58453","22.2578","114.1657"
"223.120.0.0","","Hong Kong","","","Level 30, Tower 1","58453","22.2578","114.1657"
"223.121.0.0","","Hong Kong","","","Level 30, Tower 1","58453","22.2578","114.1657"
"223.122.0.0","","Hong Kong","","","China Mobile Hong Kong Company Limited","9231","22.2578","114.1657"
"223.130.32.0","223-130-32-000.static.pccw-hkt.com","Hong Kong","","","Hong Kong Telecommunications HKT Limited","9444","22.2578","114.1657"
"223.197.0.0","223-197-0-0.static.imsbiz.com","Hong Kong","Central and Western District","Central","HKT Limited","4515","22.2908","114.1501"
"223.223.216.0","","Hong Kong","","","","","22.2578","114.1657"
"223.255.128.0","","Hong Kong","Kowloon City","Kowloon","HKBN Enterprise Solutions HK Limited","9381","22.3163","114.1842"
"223.255.240.0","","Hong Kong","","","Flat C, 16F, Skyline Tower","55649","22.2578","114.1657"
"223.255.248.0","","Hong Kong","Central and Western District","Central","CDSC-AS1","63199","22.2908","114.1501"
"IP","Domain","Country","Region","City","ISP","ASN","Lat","Long"
"45.89.176.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"45.91.224.0","","Hong Kong","","","","","22.2578","114.1657"
"45.93.16.0","","Germany","","","RELIABLESITE","23470","51.2993","9.491"
"45.93.64.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"45.112.24.0","","Hong Kong","","","TISP LIMITED","63888","22.2578","114.1657"
"45.112.204.0","","Hong Kong","","","HK Kwaifong Group Limited","133115","22.2578","114.1657"
"45.113.0.0","","Hong Kong","","","CNSERVERS","40065","22.2578","114.1657"
"45.113.32.0","","Hong Kong","","","Hong Kong Syscloud Technology Limited","63959","22.2578","114.1657"
"45.113.68.0","","Canada","Ontario","Barrie","Tencent Building, Kejizhongyi Avenue","132203","44.3833","-79.7"
"45.113.80.0","invalid.static.ip.tigerdns.com","Hong Kong","","","AS40676","40676","22.2578","114.1657"
"45.113.112.0","","Hong Kong","","","TISP LIMITED","63888","22.2578","114.1657"
"45.113.128.0","","Hong Kong","","","TWITCH","46489","22.2578","114.1657"
"45.113.140.0","","Hong Kong","","","","","22.2578","114.1657"
"45.113.160.0","","Hong Kong","","","Sun Network Hong Kong Limited - HongKong Backbone","136800","22.2578","114.1657"
"45.113.164.0","","Hong Kong","","","Cocoa Oriental Network Limited","133012","22.2578","114.1657"
"45.113.192.0","","Hong Kong","","","Beijing Baidu Netcom Science and Technology Co., Ltd.","55967","22.2578","114.1657"
"45.114.24.0","","Hong Kong","","","","","22.2578","114.1657"
"45.114.44.0","","Hong Kong","","","TISP LIMITED","63888","22.2578","114.1657"
"45.114.92.0","","Malaysia","","","Korea Data Telecommunication Co., Ltd.","55592","2.5","112.5"
"45.114.108.0","","Hong Kong","","","DXTL Tseung Kwan O Service","134548","22.2578","114.1657"
"45.114.164.0","","Hong Kong","","","TISP LIMITED","63888","22.2578","114.1657"
"45.114.168.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"45.114.172.0","","Hong Kong","","","TISP LIMITED","63888","22.2578","114.1657"
"45.114.236.0","","Hong Kong","","","ESUN TECHNOLOGY INTERNATIONAL CO., LIMITED","132168","22.2578","114.1657"
"45.115.24.0","","Thailand","Bangkok","Bangkok","","","13.7512","100.5172"
"45.115.36.0","","Hong Kong","","","Layerstack Limited","133380","22.2578","114.1657"
"45.115.124.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"45.115.160.0","","Hong Kong","","","","","22.2578","114.1657"
"45.115.196.0","","Hong Kong","","","New Media Group Limited","9253","22.2578","114.1657"
"45.115.240.0","","Hong Kong","","","Guochao Group limited","132742","22.2578","114.1657"
"45.116.8.0","","Hong Kong","","","IPTP LTD","41095","22.2578","114.1657"
"45.116.12.0","","Hong Kong","Central and Western District","Central","Anchnet Asia Limited","137443","22.2908","114.1501"
"45.116.40.0","","Hong Kong","","","NEXUSGUARD LIMITED","45474","22.2578","114.1657"
"45.116.60.0","","Hong Kong","","","","","22.2578","114.1657"
"45.116.64.0","","Hong Kong","","","","","22.2578","114.1657"
"45.116.76.0","","Hong Kong","","","Cloudie Limited","55933","22.2578","114.1657"
"45.116.80.0","","Hong Kong","","","QUANTILNETWORKS","54994","22.2578","114.1657"
"45.116.130.0","","Hong Kong","","","Network Solutions Ltd","132899","22.2578","114.1657"
"45.116.144.0","","Hong Kong","","","DXTL Tseung Kwan O Service","134548","22.2578","114.1657"
"45.116.164.0","visit.keznews.com","Hong Kong","","","Gigabit Hosting Sdn Bhd","55720","22.2578","114.1657"
"45.116.212.0","","Hong Kong","","","Sun Network Hong Kong Limited - HongKong Backbone","136800","22.2578","114.1657"
"45.117.96.0","","Hong Kong","","","43F, AIA Tower, 183 Electric Road, North Point, Hong Kong","63981","22.2578","114.1657"
"45.117.144.0","","Malaysia","","","Korea Fast Networks","136209","2.5","112.5"
"45.117.192.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"45.118.124.0","","Hong Kong","","","ASN-QUADRANET-GLOBAL","8100","22.2578","114.1657"
"45.119.0.0","","Hong Kong","","","OneAsia Network Limited","58627","22.2578","114.1657"
"45.119.4.0","","Hong Kong","","","SUPERCLOUDS LIMITED","138571","22.2578","114.1657"
"45.119.6.0","","Hong Kong","","","TRS-GL-01","13444","22.2578","114.1657"
"45.119.92.0","","Hong Kong","","","","","22.2578","114.1657"
"45.119.96.0","","Hong Kong","","","SonderCloud Limited","133199","22.2578","114.1657"
"45.119.252.0","","Hong Kong","","","Korea Fast Networks","136209","22.2578","114.1657"
"45.120.0.0","","Hong Kong","Central and Western District","Central","HKBN Enterprise Solutions HK Limited","9381","22.2908","114.1501"
"45.120.4.0","","Hong Kong","","","ASN-QUADRANET-GLOBAL","8100","22.2578","114.1657"
"45.120.28.0","","Hong Kong","","","Gigabit Hosting Sdn Bhd","55720","22.2578","114.1657"
"45.120.44.0","","Hong Kong","","","Tianxin Group Co., Limited","133041","22.2578","114.1657"
"45.120.76.0","","Hong Kong","","","Korea Fast Networks","136209","22.2578","114.1657"
"45.120.80.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"45.120.152.0","","Hong Kong","","","","","22.2578","114.1657"
"45.120.156.0","","Hong Kong","","","Starry Network Limited","134835","22.2578","114.1657"
"45.120.168.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"45.120.180.0","","Hong Kong","","","MEGA VANTAGE INFORMATION TECHNOLOGY HONG KONG LIMITED","38814","22.2578","114.1657"
"45.120.184.0","","Hong Kong","","","Sun Network Hong Kong Limited - HongKong Backbone","136800","22.2578","114.1657"
"45.120.204.0","","Hong Kong","","","HENGTONG-IDC-LLC","26658","22.2578","114.1657"
"45.120.208.0","","Hong Kong","","","CNSERVERS","40065","22.2578","114.1657"
"45.120.216.0","","Hong Kong","","","Cloud Computing HK Limited","134366","22.2578","114.1657"
"45.121.20.0","","Hong Kong","","","","","22.2578","114.1657"
"45.121.56.0","","Hong Kong","","","Guochao Group limited","132742","22.2578","114.1657"
"45.121.80.0","","Hong Kong","","","Guochao Group limited","132742","22.2578","114.1657"
"45.121.136.0","","Hong Kong","","","ESITED","22552","22.2578","114.1657"
"45.121.192.0","","Hong Kong","","","UDomain Web Hosting Company Ltd","23881","22.2578","114.1657"
"45.121.196.0","","Hong Kong","","","UDomain Web Hosting Company Ltd","23881","22.2578","114.1657"
"45.121.200.0","","Hong Kong","","","UDomain Web Hosting Company Ltd","23881","22.2578","114.1657"
"45.121.204.0","","Hong Kong","","","","","22.2578","114.1657"
"45.121.208.0","","Australia","Western Australia","Perth","GSL Networks Pty LTD","137409","-31.9474","115.8648"
"45.122.132.0","","Hong Kong","","","Guochao Group limited","132742","22.2578","114.1657"
"45.122.136.0","","Hong Kong","","","Guochao Group limited","132742","22.2578","114.1657"
"45.122.156.0","","Hong Kong","Kowloon City","Kowloon","Expereo International BV","15695","22.3163","114.1842"
"45.123.20.0","","Hong Kong","","","TISP LIMITED","63888","22.2578","114.1657"
"45.123.112.0","","Hong Kong","","","","","22.2578","114.1657"
"45.123.188.0","","Hong Kong","","","Tele Asia Limited","133398","22.2578","114.1657"
"45.123.192.0","","Hong Kong","","","","","22.2578","114.1657"
"45.123.196.0","","Hong Kong","","","Guochao Group limited","132742","22.2578","114.1657"
"45.124.8.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"45.124.24.0","","Hong Kong","","","ANYUN INTERNET TECHNOLOGY HK CO.,LIMITED","134196","22.2578","114.1657"
"45.124.64.0","","Hong Kong","Central and Western District","Central","HostUS","7489","22.2908","114.1501"
"45.124.72.0","","Hong Kong","","","Gigabit Hosting Sdn Bhd","55720","22.2578","114.1657"
"45.124.112.0","","Hong Kong","","","Anchnet Asia Limited","137443","22.2578","114.1657"
"45.124.132.0","","Hong Kong","Central and Western District","Central","i3D.net B.V","49544","22.2908","114.1501"
"45.124.160.0","","Hong Kong","","","","","22.2578","114.1657"
"45.125.0.0","45.125.0.0.static.xtom.hk","Hong Kong","","","xTom","9312","22.2578","114.1657"
"45.125.8.0","","Hong Kong","","","HGC Global Communications Limited","9304","22.2578","114.1657"
"45.125.32.0","","Hong Kong","","","Cloudie Limited","55933","22.2578","114.1657"
"45.125.48.0","","Hong Kong","","","LEMON TELECOMMUNICATIONS LIMITED","132325","22.2578","114.1657"
"45.125.64.0","","Hong Kong","","","Tele Asia Limited","133398","22.2578","114.1657"
"45.125.108.0","","United States","California","Los Angeles","HENGTONG-IDC-LLC","26658","34.0544","-118.2441"
"45.125.112.0","","Hong Kong","Central and Western District","Central","Viking Telecom Limited","64047","22.2908","114.1501"
"45.125.160.0","","Hong Kong","","","","","22.2578","114.1657"
"45.125.164.0","","Hong Kong","","","Starry Network Limited","134835","22.2578","114.1657"
"45.125.216.0","","Hong Kong","","","Ping Global Amsterdam POP ASN","132721","22.2578","114.1657"
"45.126.0.0","","Hong Kong","","","Cenbong Intl Holdings Limited","134544","22.2578","114.1657"
"IP","Domain","Country","Region","City","ISP","ASN","Lat","Long"
"45.126.4.0","","Hong Kong","","","SunnyVision Limited","4646","22.2578","114.1657"
"45.126.12.0","","Hong Kong","","","Equinix Asia Pacific","17819","22.2578","114.1657"
"45.126.76.0","","Hong Kong","","","HENGTONG-IDC-LLC","26658","22.2578","114.1657"
"45.126.180.0","","Hong Kong","","","Dimension Network & Communication Limited","59371","22.2578","114.1657"
"45.126.216.0","","Hong Kong","","","SunnyVision Limited","4646","22.2578","114.1657"
"45.126.228.0","","Hong Kong","","","HENGTONG-IDC-LLC","26658","22.2578","114.1657"
"45.126.240.0","","Hong Kong","","","","","22.2578","114.1657"
"45.127.0.0","","Hong Kong","","","","","22.2578","114.1657"
"45.127.36.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"45.127.112.0","","United States","California","San Francisco","MDNET","40138","37.7771","-122.406"
"45.127.124.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"45.127.160.0","","Hong Kong","","","HENGTONG-IDC-LLC","26658","22.2578","114.1657"
"45.127.184.0","","Hong Kong","","","","","22.2578","114.1657"
"45.131.156.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"45.131.184.0","","Switzerland","","","Kevin Buehl","35619","47.1449","8.1551"
"45.133.181.128","","Hong Kong","Central and Western District","Central","M247 Ltd","9009","22.2908","114.1501"
"45.134.0.0","","Austria","","","Prager Connect GmbH","57878","48.2048","16.3801"
"45.134.1.0","","Austria","","","Prager Connect GmbH","57878","48.2048","16.3801"
"45.135.186.0","","Hong Kong","Central and Western District","Central","Ipxo Limited","206092","22.2908","114.1501"
"45.136.44.0","","Hong Kong","Central and Western District","Central","Greacon Limited","208770","22.2908","114.1501"
"45.136.45.0","","Belize","","","Greacon Limited","208770","17.2528","-88.7465"
"45.136.46.0","","Hong Kong","Central and Western District","Central","Greacon Limited","208770","22.2908","114.1501"
"45.136.47.0","","Belize","","","Greacon Limited","208770","17.2528","-88.7465"
"45.137.180.0","","Australia","","","AS40676","40676","-33.494","143.2104"
"45.137.219.0","","Germany","Hesse","Frankfurt am Main","Prager Connect GmbH","57878","50.1049","8.6295"
"45.138.208.0","","Hong Kong","","","Prager Connect GmbH","57878","22.2578","114.1657"
"45.138.210.0","","Hong Kong","Central and Western District","Central","Datacamp Limited","212238","22.2908","114.1501"
"45.141.68.0","","Hong Kong","","","Yuhonet International Limited","207190","22.2578","114.1657"
"45.141.145.0","","Austria","","","Prager Connect GmbH","57878","48.2048","16.3801"
"45.141.146.0","","Austria","","","Prager Connect GmbH","57878","48.2048","16.3801"
"45.141.147.0","","Austria","","","Prager Connect GmbH","57878","48.2048","16.3801"
"45.141.244.0","","Austria","","","Prager Connect GmbH","57878","48.2048","16.3801"
"45.141.245.0","","Austria","","","Prager Connect GmbH","57878","48.2048","16.3801"
"45.142.60.0","","Austria","","","Prager Connect GmbH","57878","48.2048","16.3801"
"45.142.63.0","","Austria","","","Prager Connect GmbH","57878","48.2048","16.3801"
"45.142.76.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"45.142.152.0","","Hong Kong","","","HDTIDC LIMITED","136038","22.2578","114.1657"
"45.146.112.0","","Taiwan","","","Anchnet Asia Limited","137443","24","121"
"45.147.24.0","","Hong Kong","","","XNNET","6134","22.2578","114.1657"
"45.147.212.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"45.148.8.0","","United States","California","Los Angeles","M247 Ltd","9009","34.0544","-118.2441"
"45.149.68.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"45.155.88.0","","Philippines","Province of Albay","Legazpi","DCTV Cable Network Broadband Services Inc","133334","13.1338","123.7367"
"45.155.224.0","","United States","California","","A.b Internet Solutions","35758","34.0544","-118.244"
"45.156.168.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"45.156.216.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"45.156.220.0","","United States","California","","PEGTECHINC","54600","34.0544","-118.244"
"45.157.68.0","","Hong Kong","","","Hong Kong FireLine Network LTD","136950","22.2578","114.1657"
"45.157.88.0","","Hong Kong","","","No.16 Hengcha Rd, Zhuhui, Hengyang, Hunan","139888","22.2578","114.1657"
"45.158.180.0","","Hong Kong","","","Kaopu Cloud HK Limited","138915","22.2578","114.1657"
"45.158.220.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"45.158.228.0","","Hong Kong","","","XNNET","6134","22.2578","114.1657"
"45.158.252.0","","United States","California","","PEGTECHINC","54600","34.0544","-118.244"
"45.159.56.0","","Hong Kong","","","ASLINE LIMITED","18013","22.2578","114.1657"
"45.159.176.0","","Hong Kong","","","PEGTECHINC","54600","22.2578","114.1657"
"45.193.0.0","","Hong Kong","Central and Western District","","DXTL Tseung Kwan O Service","134548","22.2908","114.1501"
"45.195.0.0","","Thailand","Bangkok","Bangkok","NZ Network Enterprise Co., Ltd.","147176","13.9181","100.4974"
"45.248.68.0","","Hong Kong","","","LinkChina Telecom Global Limited.","135386","22.2578","114.1657"
"45.248.200.0","","Hong Kong","","","IPTP Networks","140951","22.2578","114.1657"
"45.249.92.0","","Hong Kong","","","HK Kwaifong Group Limited","133115","22.2578","114.1657"
"45.249.96.0","","Hong Kong","","","Child Wisdom Limited","137386","22.2578","114.1657"
"45.249.244.0","","Hong Kong","Central and Western District","Central","UCLOUD INFORMATION TECHNOLOGY HK LIMITED","135377","22.2908","114.1501"
"45.250.60.0","","Hong Kong","","","auth-servers, LLC","35829","22.2578","114.1657"
"45.250.172.0","","Hong Kong","","","HENGTONG-IDC-LLC","26658","22.2578","114.1657"
"45.250.196.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"45.251.64.0","","Singapore","","Singapore","43F, AIA Tower, 183 Electric Road, North Point, Hong Kong","63981","1.2868","103.8503"
"45.251.104.0","","Hong Kong","","","CN CARE NETWORK LTD","135356","22.2578","114.1657"
"45.251.108.0","","Hong Kong","","","CN CARE NETWORK LTD","135356","22.2578","114.1657"
"45.254.232.0","","Hong Kong","","","CORETEL NETWORKS HONG KONG LIMITED","135546","22.2578","114.1657"
"45.254.252.0","","South Korea","Seoul","Seoul","PHMGMT-AS1","22363","37.5794","126.9754"
"46.136.0.0","46-136-0-0.red-acceso.airtel.net","Spain","Barcelona","Sant Cugat del Vallès","Vodafone Spain","12430","41.4656","2.0794"
"46.136.236.0","46-136-236-0.red-acceso.airtel.net","Spain","Madrid","Madrid","Vodafone Spain","12430","40.4163","-3.6934"
"46.136.237.0","46-136-237-0.red-acceso.airtel.net","Spain","Madrid","El Alamo","Vodafone Spain","12430","40.2345","-3.9916"
"46.149.192.0","","Hong Kong","","","Dimension Network & Communication Limited","59371","22.2578","114.1657"
"46.174.140.0","","Hong Kong","","","WebArmor Technologies Limited","209671","22.2578","114.1657"
"46.253.140.0","","Ukraine","Kyiv City","Kyiv","FOP Bihunets Ishtvan Stepanovych","48162","50.458","30.5303"
"47.75.0.0","","Hong Kong","Central and Western District","Central","Alibaba US Technology Co., Ltd.","45102","22.2908","114.1501"
"49.130.0.0","","Hong Kong","Kowloon City","Kowloon","SmarTone Mobile Communications Ltd","17924","22.3356","114.1847"
"49.143.232.0","","Hong Kong","","","CENTURYLINK-ASIA-LEGACY-QWEST","3908","22.2578","114.1657"
"49.213.0.0","","Hong Kong","","","Towngas Telecommunications Fixed Network Ltd","10098","22.2578","114.1657"
"52.128.224.0","","Hong Kong","","","Netsec Limited","45753","22.2578","114.1657"
"58.64.128.0","","Hong Kong","","","HKBN Enterprise Solutions Limited","17444","22.2578","114.1657"
"58.82.192.0","","Hong Kong","","","CommuniLink Internet Limited.","38277","22.2578","114.1657"
"58.84.4.0","","Hong Kong","","","","","22.2578","114.1657"
"58.84.52.0","","Hong Kong","","","Nerocloud Ltd","48024","22.2578","114.1657"
"58.96.160.0","","Hong Kong","","","","","22.2578","114.1657"
"58.152.0.0","n058152000000.netvigator.com","Hong Kong","","","HKT Limited","4515","22.2578","114.1657"
"58.176.0.0","","Hong Kong","Central and Western District","Central","Hong Kong Broadband Network Ltd.","9269","22.2908","114.1501"
"59.148.0.0","","Hong Kong","Central and Western District","Central","Hong Kong Broadband Network Ltd.","9269","22.2908","114.1501"
"59.152.44.0","","Hong Kong","","","FLATRM 101A 1F","64078","22.2578","114.1657"
"59.152.48.0","","Hong Kong","","","HENGTONG-IDC-LLC","26658","22.2578","114.1657"
"59.152.192.0","","Hong Kong","Central and Western District","Central","HKBN Enterprise Solutions HK Limited","9381","22.2908","114.1501"
"59.152.224.0","","Hong Kong","Sha Tin","Sha Tin Wai","HKBN Enterprise Solutions HK Limited","9381","22.3847","114.1965"
"59.153.48.0","","Hong Kong","","","HENGTONG-IDC-LLC","26658","22.2578","114.1657"
"59.153.52.0","","Hong Kong","","","SunnyVision Limited","38478","22.2578","114.1657"
"59.153.56.0","","Hong Kong","","","Rapid Shield Company Limited","133771","22.2578","114.1657"
"59.153.144.0","","United States","California","Los Angeles","HENGTONG-IDC-LLC","26658","34.0544","-118.2441"
"59.153.148.0","","Hong Kong","","","Gigabit Hosting Sdn Bhd","55720","22.2578","114.1657"
"59.153.156.0","","Hong Kong","","","Kaopu Cloud HK Limited","138915","22.2578","114.1657"
"59.153.160.0","","Hong Kong","","","HENGTONG-IDC-LLC","26658","22.2578","114.1657"
"IP","Domain","Country","Region","City","ISP","ASN","Lat","Long"
"59.153.196.0","","Hong Kong","","","SunnyVision Limited","4646","22.2578","114.1657"
"59.188.0.0","","Hong Kong","","","HKBN Enterprise Solutions Limited","17444","22.2578","114.1657"
"59.191.240.0","","Hong Kong","","","GTT Communications Netherlands B.V.","5580","22.2578","114.1657"
"61.4.0.0","","Hong Kong","","","Towngas Telecommunications Fixed Network Ltdetwork Ltd","10132","22.2578","114.1657"
"61.4.112.0","","Hong Kong","","","Gigabit Hosting Sdn Bhd","55720","22.2578","114.1657"
"61.10.0.0","cm61-10-0-0.hkcable.com.hk","Hong Kong","Central and Western District","Central","HK Cable TV Ltd","9908","22.2908","114.1501"
"61.10.64.0","cm61-10-64-0.hkcable.com.hk","Hong Kong","Central and Western District","Central","HK Cable TV Ltd","9908","22.2908","114.1501"
"61.10.96.0","cm61-10-96-0.hkcable.com.hk","Hong Kong","Central and Western District","Central","HK Cable TV Ltd","9908","22.2908","114.1501"
"61.10.128.0","cm61-10-128-0.hkcable.com.hk","Hong Kong","Central and Western District","Central","HK Cable TV Ltd","9908","22.2908","114.1501"
"61.14.200.0","","Hong Kong","","","China Unicom Global","10099","22.2578","114.1657"
"61.14.252.0","","Hong Kong","","","TISP LIMITED","63888","22.2578","114.1657"
"61.15.0.0","cm61-15-0-0.hkcable.com.hk","Hong Kong","Central and Western District","Central","HK Cable TV Ltd","9908","22.2908","114.1501"
"61.15.128.0","cm61-15-128-0.hkcable.com.hk","Hong Kong","Tuen Mun","Tuen Mun","HK Cable TV Ltd","9908","22.4022","113.9866"
"61.18.0.0","cm61-18-0-0.hkcable.com.hk","Hong Kong","Kowloon City","Kowloon","HK Cable TV Ltd","9908","22.3163","114.1842"
"61.92.0.0","","Hong Kong","Central and Western District","Central","Hong Kong Broadband Network Ltd.","9269","22.2908","114.1501"
"61.93.0.0","","Hong Kong","Central and Western District","Central","Hong Kong Broadband Network Ltd.","9269","22.2908","114.1501"
"61.238.0.0","","Hong Kong","Tuen Mun","Tuen Mun","Hong Kong Broadband Network Ltd.","9269","22.4022","113.9866"
"61.239.0.0","","Hong Kong","North","North","Hong Kong Broadband Network Ltd.","9269","22.4974","114.1348"
"61.244.0.0","","Hong Kong","Central and Western District","Central","HK Broadband Network Ltd.","10103","22.2908","114.1501"
"62.3.23.0","","Indonesia","Jakarta","Jakarta","Clouvider Limited","62240","-6.2114","106.8446"
"62.106.86.0","","Hong Kong","","","LLC Baxet","49392","22.2578","114.1657"
"62.164.21.0","","Spain","","","","","40.4172","-3.684"
"62.192.188.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"63.140.0.0","","Hong Kong","","","Chinanet","4134","22.2578","114.1657"
"64.120.88.0","64.120.88.0.ubiquityservers.com","Hong Kong","Central and Western District","Central","Leaseweb Asia Pacific pte. ltd.","133752","22.2908","114.1501"
"64.120.112.0","64.120.112.0.ubiquityservers.com","Hong Kong","Central and Western District","Central","Leaseweb Asia Pacific pte. ltd.","133752","22.2908","114.1501"
"64.120.120.0","64.120.120.0.ubiquityservers.com","Hong Kong","","","Leaseweb Asia Pacific pte. ltd.","133752","22.2578","114.1657"
"65.181.64.0","65-181-64-000.static.imsbiz.com","Hong Kong","Central and Western District","Central","HKT Limited","4760","22.2908","114.1501"
"66.117.9.232","","United States","","","NETRANGE","17139","37.751","-97.822"
"66.117.9.240","ns1648.ztomy.com","United States","","","NETRANGE","17139","37.751","-97.822"
"66.133.80.0","","Hong Kong","","","New Eagle Ltd","133772","22.2578","114.1657"
"66.203.144.0","","Hong Kong","Central and Western District","Central","Dimension Network & Communication Limited","59371","22.2908","114.1501"
"66.232.0.0","","Hong Kong","Central and Western District","Central","Dimension Network & Communication Limited","59371","22.2908","114.1501"
"67.211.64.0","","Hong Kong","","","Dimension Network & Communication Limited","59371","22.2578","114.1657"
"69.72.80.0","","United States","Texas","Flint","Netsec Limited","45753","32.2079","-95.3948"
"69.94.96.0","","Malaysia","Selangor","Subang Jaya","UNITAS","1828","3.0537","101.592"
"69.160.168.0","","Hong Kong","Central and Western District","Central","Dimension Network & Communication Limited","59371","22.2908","114.1501"
"69.172.64.0","69-172-64-000.static.imsbiz.com","Hong Kong","","","SkyExchange Internet Access","132585","22.2578","114.1657"
